price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Hands,Indexes,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Display,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,feature_Day-Night Indicator,feature_Month,feature_Tourbillon,feature_Dual Time,feature_Retrograde,feature_Date,feature_Small Seconds,feature_Perpetual Calendar,feature_Triple Time-zone,feature_Jumping Hours,feature_Flying Tourbillon,feature_Power Reserve Indicator,feature_Year,feature_Moon Phase,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,precious_stone_on_Buckle
189500,Frederique Constant,Automatic,40.0,8.3,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,30.0,2.0,Switzerland,Analog,42.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745000,IWC,Automatic,41.0,14.5,Round,Bronze,Sapphire Crystal,Alpha,Arabic Numerals,Others,Tang,Men,100.0,2.0,Switzerland,Analog,46.0,33.0,1,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
398900,Rado,Automatic,43.0,14.8,Round,Steel,Sapphire Crystal,,,Steel,Others,Men,300.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,Seiko,Solar Powered,42.79,10.7,Round,Steel,Sapphire Crystal,,,Steel,Folding,Men,200.0,2.0,Japan,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
154000,Junghans,Manual Winding,37.7,7.3,Round,G-S Hybrid,Sapphire Crystal,Dauphine,Stick,Leather,Tang,Men,50.0,2.0,Germany,Analog,42.0,17.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196000,Junghans,Automatic,40.4,10.5,Round,G-S Hybrid,Sapphire Crystal,Dauphine,Stick,Leather,Tang,Men,50.0,2.0,Germany,Analog,42.0,25.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125000,Longines,Quartz,38.0,5.4,Round,Steel,Sapphire Crystal,,,Steel,Folding,Unisex,30.0,2.0,Switzerland,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48000,Seiko,Solar Powered,42.79,10.74,Round,Steel,Sapphire Crystal,,,Silicone,Others,Men,200.0,2.0,Japan,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3120000,Bovet,Automatic,36.0,11.0,Round,Steel,Sapphire Crystal,,,Leather,Tang,Women,30.0,5.0,Switzerland,Analog,42.0,23.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3170000,Bovet,Manual Winding,42.0,9.05,Round,Titanium,Sapphire Crystal,Spade,Roman Numerals,Leather,Tang,Men,30.0,5.0,Switzerland,Analog,168.0,35.0,0,No Bezel,0,21600.0,DLC,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784000,Corum,Automatic,42.0,10.3,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,100.0,2.0,Switzerland,Analog,42.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,Baume & Mercier,Automatic,42.0,10.66,Round,Steel,Sapphire Crystal,,,Rubber,Others,Men,100.0,2.0,Switzerland,Analog,38.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195000,Baume & Mercier,Quartz,36.0,9.47,Round,Steel,Sapphire Crystal,,,Rubber,Others,Women,50.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618600,Panerai,Automatic,42.0,13.2,Cushion,Carbon-based,Sapphire Crystal,,,Rubber,Tang,Men,300.0,2.0,Switzerland,Analog,72.0,23.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
25600,Maserati,Quartz,42.0,9.0,Round,Steel,Mineral Crystal,,,Steel,Others,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26400,Maserati,Quartz,42.0,10.7,Round,Steel,Mineral Crystal,,,Steel,Others,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23600,Maserati,Quartz,43.0,10.7,Round,Steel,Mineral Crystal,,,Steel,Folding,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238200,Rado,Automatic,42.0,12.1,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,200.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362000,Longines,Automatic,30.5,9.3,Round,Steel,Sapphire Crystal,,,G-S Hybrid,Folding,Women,200.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125000,Longines,Quartz,38.0,5.4,Round,Steel,Sapphire Crystal,,,Leather,Others,Unisex,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,Longines,Quartz,38.0,5.4,Round,Steel,Sapphire Crystal,,,Steel,Folding,Unisex,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665000,BVLGARI,Automatic,43.0,8.75,Octagon,Steel,Sapphire Crystal,Dauphine,Arabic Numerals,Steel,Folding,Men,100.0,5.0,Switzerland,Analog,55.0,37.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958500,Panerai,Automatic,44.0,,Cushion,Steel,Sapphire Crystal,,,Rubber,Others,Men,300.0,2.0,Switzerland,Analog,72.0,23.0,0,No Bezel,1,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846300,Breitling,Automatic,43.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Men,30.0,5.0,Switzerland,Analog,70.0,47.0,0,Bi-directional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837000,Breitling,Automatic,41.0,13.6,Round,Steel,Sapphire Crystal,Pencil,Baton,Steel,Folding,Men,30.0,5.0,Switzerland,Analog,70.0,47.0,0,Bi-directional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5379000,BVLGARI,Quartz,35.0,,Drop,Gold,Sapphire Crystal,,,Gold,Others,Women,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
389000,Louis Erard,Automatic,42.0,12.25,Round,Steel,Sapphire Crystal,Leaf,,Leather,Tang,Unisex,50.0,3.0,Switzerland,Analog,38.0,31.0,1,No Bezel,1,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389000,Louis Erard,Automatic,42.0,12.25,Round,Steel,Sapphire Crystal,Leaf,Roman Numerals,Leather,Tang,Men,50.0,3.0,Switzerland,Analog,38.0,31.0,1,No Bezel,1,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900000,Jacob & Co.,Automatic,47.0,14.0,Round,Titanium,Sapphire Crystal,,,Rubber,Others,Men,200.0,2.0,Switzerland,Analog,48.0,27.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000000,Jacob & Co.,Automatic,47.0,14.0,Round,Titanium,Sapphire Crystal,,,Rubber,Others,Men,200.0,2.0,Switzerland,Analog,48.0,27.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2170000,Jacob & Co.,Automatic,42.0,6.8,Round,Gold,Sapphire Crystal,,,Leather,Others,Men,50.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100000,Jacob & Co.,Automatic,45.0,14.9,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,30.0,2.0,Switzerland,Analog,48.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43000,Seiko,Automatic,39.5,11.8,Round,Steel,Hardlex Crystal,,,Leather,Others,Men,50.0,2.0,Japan,Analog,41.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,Seiko,Automatic,42.5,13.6,Round,Steel,Hardlex Crystal,,,Steel,Folding,Men,100.0,2.0,Japan,Analog,41.0,24.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,Longines,Quartz,38.0,5.4,Round,Steel,Sapphire Crystal,,Painted Roman Numerals,Steel,Others,Men,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,Seiko,Quartz,39.5,9.8,Round,Steel,Sapphire Crystal,,,Nylon,Others,Men,100.0,2.0,Japan,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374000,Bremont,Automatic,42.0,12.7,Round,Bronze,Sapphire Crystal,Pencil,Arabic Numerals,Others,Tang,Men,300.0,3.0,England,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
673000,IWC,Automatic,44.0,17.0,Round,Steel,Sapphire Crystal,Sword,Baton,Rubber,Tang,Men,300.0,2.0,Switzerland,Analog,44.0,25.0,1,Internal Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
554000,IWC,Automatic,39.0,12.7,Round,Steel,Sapphire Crystal,Leaf,Roman Numerals,Leather,Tang,Men,30.0,2.0,Switzerland,Analog,44.0,31.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,Seiko,Automatic,42.5,13.6,Round,Steel,Hardlex Crystal,,,Steel,Folding,Men,100.0,2.0,Japan,Analog,41.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298000,Longines,Automatic,42.0,,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,100.0,5.0,Switzerland,Analog,72.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228000,Longines,Automatic,42.0,9.64,Round,Steel,Sapphire Crystal,,,Steel,Others,Men,30.0,5.0,Switzerland,Analog,72.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128000,Longines,Quartz,30.5,9.3,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
941976,Carl F. Bucherer,Automatic,41.6,12.21,Round,Steel,Sapphire Crystal,Dauphine,Wedge,Others,Folding,Men,30.0,2.0,Switzerland,Analog,55.0,33.0,0,No Bezel,0,,None,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210500,Rado,Quartz,28.0,6.7,Round,G-S Hybrid,Sapphire Crystal,,,Gold,Folding,Women,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228000,Longines,Automatic,42.0,9.64,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,30.0,5.0,Switzerland,Analog,72.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984312,Carl F. Bucherer,Automatic,41.6,12.21,Round,Steel,Sapphire Crystal,Dauphine,Wedge,Steel,Folding,Men,30.0,2.0,Switzerland,Analog,55.0,33.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336000,Baume & Mercier,Automatic,36.0,9.57,Round,Steel,Sapphire Crystal,,,Steel,Folding,Women,50.0,2.0,Switzerland,Analog,38.0,26.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125000,Longines,Quartz,38.0,5.4,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346800,TAG Heuer,Automatic,43.0,12.0,Round,Steel,Sapphire Crystal,Plongeur,Baton,Steel,Folding,Men,300.0,2.0,Switzerland,Analog,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1890000,Louis Moinet,Automatic,43.2,,Round,Steel,Sapphire Crystal,,,Leather,Folding,Men,50.0,2.0,Switzerland,Analog,48.0,22.0,0,No Bezel,1,28800.0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500000,Jacob & Co.,Quartz,38.0,10.75,Round,Steel,Sapphire Crystal,,,Satin,Others,Women,30.0,2.0,Switzerland,,,0.0,0,No Bezel,1,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4800000,Jacob & Co.,,38.0,10.75,Round,Gold,Sapphire Crystal,,,Satin,Others,Women,30.0,2.0,Switzerland,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2850000,Jacob & Co.,Automatic,42.0,,Round,Gold,Sapphire Crystal,,,Leather,Others,Men,50.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220000,Bovet,Automatic,36.0,,Round,Steel,Sapphire Crystal,,,Leather,Others,Women,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900000,Bovet,Manual Winding,42.0,9.05,Round,Steel,Sapphire Crystal,Spade,Roman Numerals,Leather,Tang,Men,30.0,5.0,Switzerland,Analog,168.0,35.0,0,No Bezel,0,21600.0,None,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4080000,Bovet,Manual Winding,42.0,9.05,Round,Gold,Sapphire Crystal,Spade,Roman Numerals,Leather,Tang,Men,30.0,5.0,Switzerland,Analog,168.0,35.0,0,No Bezel,0,21600.0,None,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730000,Grand Seiko,Spring Drive,41.0,13.9,Round,Titanium,Sapphire Crystal,,Baton,Titanium,Folding,Men,100.0,5.0,Japan,Analog,72.0,30.0,0,No Bezel,0,32768.0,None,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1510000,Jaeger-LeCoultre,Automatic,40.0,10.95,Round,Steel,Sapphire Crystal,Dauphine,,Steel,Folding,Men,50.0,2.0,Switzerland,Analog,70.0,34.0,1,No Bezel,0,28800.0,None,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
813200,Omega,Manual Winding,40.0,,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,30.0,5.0,Switzerland,Analog,72.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709100,Panerai,Automatic,44.0,,Cushion,Carbon-based,Sapphire Crystal,,,Rubber,Tang,Men,300.0,2.0,Switzerland,Analog,72.0,23.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
4800000,Jacob & Co.,,38.0,,Round,Gold,Sapphire Crystal,,,Satin,Others,Women,30.0,2.0,Switzerland,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
207000,MeisterSinger,Automatic,40.0,11.25,Round,Steel,Sapphire Crystal,,Arabic Numerals,Leather,Tang,Men,50.0,2.0,Switzerland,Analog,38.0,25.0,0,No Bezel,1,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99000,Junghans,Automatic,39.0,9.5,Round,Steel,Sapphire Crystal,Baton,Baton,Leather,Tang,Men,50.0,2.0,Germany,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144000,Junghans,Automatic,38.0,10.0,Round,Steel,Sapphire Crystal,Pencil,Stick,Leather,Tang,Men,30.0,2.0,Germany,Analog,38.0,25.0,0,No Bezel,1,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54000,Junghans,Quartz,34.1,7.0,Round,Steel,Sapphire Crystal,Baton,Baton,Leather,Tang,Women,50.0,2.0,Germany,,,0.0,1,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134000,Junghans,Automatic,38.0,10.0,Round,Steel,Sapphire Crystal,Pencil,Arabic Numerals,Leather,Tang,Men,50.0,2.0,Germany,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
83000,Junghans,Quartz,38.0,7.9,Round,Steel,Sapphire Crystal,Pencil,Arabic Numerals,Leather,Tang,Men,50.0,2.0,Germany,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
234000,Junghans,Automatic,40.7,13.9,Round,G-S Hybrid,Sapphire Crystal,Dauphine,Stick,Leather,Tang,Men,50.0,2.0,Germany,Analog,48.0,25.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
980300,Omega,Automatic,41.0,,Round,Steel,Sapphire Crystal,,,Leather,Folding,Men,50.0,5.0,Switzerland,Analog,60.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902300,Omega,Automatic,41.0,,Round,Steel,Sapphire Crystal,,,Leather,Folding,Men,100.0,5.0,Switzerland,Analog,55.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30800,Maserati,Quartz,45.0,,Round,Steel,Mineral Crystal,,,Steel,Others,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17200,Maserati,Quartz,42.0,,Round,Steel,Mineral Crystal,,,Leather,Tang,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,Maserati,Quartz,42.0,,Round,Steel,Mineral Crystal,,,Steel,Others,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690000,Hublot,Automatic,38.0,,Round,Titanium,Sapphire Crystal,,,Rubber,Others,Men,50.0,2.0,Switzerland,Analog,42.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000,H. Moser & Cie.,Automatic,40.0,12.1,Cushion,Gold,Sapphire Crystal,Baton,,Gold,Butterfly,Men,120.0,2.0,Switzerland,Analog,72.0,28.0,0,No Bezel,1,21600.0,None,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
211000,Doxa,Automatic,42.5,11.95,Round,Ceramic,Sapphire Crystal,,,Steel,Folding,Men,300.0,2.0,Switzerland,Analog,42.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
207000,Doxa,Automatic,42.5,11.95,Round,Ceramic,Sapphire Crystal,,,Rubber,Folding,Men,300.0,2.0,Switzerland,Analog,42.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
232000,Doxa,Automatic,42.5,11.95,Round,Steel,Sapphire Crystal,,,Steel,Folding,Men,300.0,2.0,Switzerland,Analog,42.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
228000,Doxa,Automatic,42.5,11.95,Round,Steel,Sapphire Crystal,,,Rubber,Folding,Men,300.0,2.0,Switzerland,Analog,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
950000,Grand Seiko,Spring Drive,43.8,13.8,Round,Titanium,Sapphire Crystal,,,Titanium,Folding,Men,200.0,5.0,Japan,Analog,120.0,38.0,0,Unidirectional Rotating Bezel,0,32768.0,None,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
280000,Baume & Mercier,Automatic,33.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,50.0,2.0,Switzerland,Analog,38.0,26.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33000,Seiko,Automatic,41.2,9.78,Round,Steel,Hardlex Crystal,,,Steel,Folding,Men,100.0,2.0,Japan,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245000,Longines,Automatic,34.0,9.2,Round,Steel,Sapphire Crystal,,Diamond,Steel,Folding,Women,30.0,5.0,Switzerland,Analog,72.0,0.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25000,Tissot,Quartz,40.0,7.1,Round,Steel,Sapphire Crystal,,Stick / Dot,Leather,Tang,Men,50.0,2.0,Switzerland,Analog,,3.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,Tissot,Quartz,40.0,7.1,Round,G-S Hybrid,Sapphire Crystal,,Stick / Dot,G-S Hybrid,Others,Unisex,50.0,2.0,Switzerland,Analog,,0.0,1,No Bezel,0,,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73500,Tissot,Quartz,29.8,11.8,Round,Steel,Sapphire Crystal,,,Steel,Others,Men,100.0,2.0,Switzerland,Analog,,4.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35500,Tissot,Quartz,45.0,11.0,Round,Steel,Sapphire Crystal,,Arabic Numerals,Leather,Others,Men,100.0,2.0,Switzerland,Analog,,4.0,1,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
27500,Tissot,Quartz,25.6,7.1,Round,Steel,Sapphire Crystal,,,Steel,Others,Men,50.0,2.0,Switzerland,Analog,,3.0,1,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27500,Tissot,Quartz,25.6,7.1,Round,Steel,Sapphire Crystal,,,Steel,Others,Men,50.0,2.0,Switzerland,Analog,,3.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27500,Tissot,Quartz,23.3,6.9,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,50.0,2.0,Switzerland,Analog,,0.0,1,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000,Longines,Automatic,34.0,9.2,Round,Steel,Sapphire Crystal,,Diamond,Leather,Folding,Women,30.0,5.0,Switzerland,Analog,72.0,0.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
