price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,feature_Day-Night Indicator,feature_Month,feature_Tourbillon,feature_Dual Time,feature_Retrograde,feature_Date,feature_Small Seconds,feature_Perpetual Calendar,feature_Triple Time-zone,feature_Jumping Hours,feature_Flying Tourbillon,feature_Power Reserve Indicator,feature_Year,feature_Moon Phase,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,precious_stone_on_Buckle
539400,Breitling,Automatic,40.0,11.7,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,42.0,21.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2170000,Louis Moinet,Automatic,45.4,13.75760666666666,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,48.0,22.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
106000,Alpina,Quartz,42.0,12.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,35.773840000000064,1.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
94500,Alpina,Quartz,42.0,12.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,36.57224000000004,1.0,0,Bi-directional Rotating Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
94500,Alpina,Quartz,44.0,13.15,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,40.32935999999998,13.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
119500,Alpina,Quartz,44.0,13.15,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,41.351679999999966,13.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
89500,Alpina,Quartz,44.0,13.15,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,40.32935999999998,13.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
95000,Alpina,Quartz,41.0,11.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,35.52624000000008,13.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
99500,Alpina,Quartz,42.0,12.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,37.53920000000005,13.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
106000,Alpina,Quartz,42.0,12.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,37.53920000000005,13.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
161000,Alpina,Automatic,41.0,11.5,Cushion,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
149000,Alpina,Automatic,44.0,13.15,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,38.0,26.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
170000,Alpina,Automatic,42.0,12.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,300.0,2.0,Switzerland,38.0,26.0,0,Internal Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
110500,Alpina,Automatic,41.0,11.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
138000,Alpina,Automatic,44.0,13.15,Cushion,Titanium,Sapphire Crystal,Leather,Tang,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
100000,Alpina,Automatic,41.0,11.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
204500,Alpina,Automatic,41.0,11.5,Cushion,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,38.0,31.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
106000,Alpina,Quartz,41.0,11.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,34.625520000000115,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
95000,Alpina,Quartz,41.0,11.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,35.52624000000008,13.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
156000,Alpina,Automatic,42.0,12.5,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,38.0,26.0,0,Internal Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
119500,Alpina,Automatic,44.0,11.5,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
460000,Oris,Automatic,41.0,12.2,Round,Titanium,Sapphire Crystal,Others,Others,Unisex,100.0,2.0,Switzerland,120.0,21.0,0,No Bezel,1,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
186000,Titoni,Automatic,42.0,12.5,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,40.0,26.0,1,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
178000,Titoni,Automatic,42.0,12.5,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,40.0,26.0,1,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
173000,Titoni,Automatic,42.0,12.5,Round,Ceramic,Sapphire Crystal,Others,Folding,Men,300.0,2.0,Switzerland,40.0,26.0,1,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46500,Tissot,Quartz,45.5,11.9,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,68.68143999999995,4.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37500,Tissot,Quartz,45.0,11.0,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,68.83999999999996,4.0,1,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23000,Tissot,Quartz,42.0,7.1,Round,Steel,Sapphire Crystal,Leather,Tang,Women,50.0,2.0,Switzerland,57.84127999999997,3.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874200,Breitling,Automatic,36.0,10.0,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,42.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
4377800,Omega,Manual Winding,42.0,13.2,Round,Gold,Sapphire Crystal,Gold,Folding,Men,50.0,5.0,Switzerland,50.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
289700,Omega,Quartz,27.5,6.3,Round,Steel,Sapphire Crystal,Steel,Butterfly,Women,30.0,5.0,Switzerland,49.7516,0.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321300,Rado,Automatic,42.0,10.2,Round,Ceramic,Sapphire Crystal,Titanium,Others,Men,50.0,5.0,Switzerland,77.368,12.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
590400,Omega,Quartz,27.5,7.2,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,30.0,5.0,Switzerland,50.02760000000001,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460400,Breitling,SuperQuartz™,32.0,8.5,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,40.729760000000006,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
29600,Zeppelin,Quartz,36.0,9.56045,Round,Steel,Others,Leather,Others,Women,30.0,2.0,Germany,36.64448000000005,5.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2170000,Jacob & Co.,Automatic,42.0,6.8,Round,Gold,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,36.0,22.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030000,Others,Automatic,38.0,10.5,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,52.0,33.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480000,Others,Automatic,42.0,12.35,Round,Titanium,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,52.0,36.0,0,No Bezel,1,28800.0,No coating,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3740000,Others,Automatic,38.0,12.35,Round,Gold,Sapphire Crystal,Rubber,Tang,Men,30.0,2.0,Switzerland,52.0,36.0,0,No Bezel,1,28800.0,No coating,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2940000,Others,Automatic,38.0,12.35,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,30.0,2.0,Switzerland,52.0,36.0,0,No Bezel,1,28800.0,DLC,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2990000,Others,Automatic,42.0,12.35,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,30.0,2.0,Switzerland,52.0,36.0,0,No Bezel,1,28800.0,DLC,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1230000,Others,Automatic,38.0,10.5,Round,Titanium,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,52.0,31.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290000,Others,Automatic,42.0,10.5,Round,Titanium,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,52.0,31.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900000,Others,Automatic,40.3,10.5,Cushion,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,52.0,29.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800000,H. Moser & Cie.,Automatic,40.0,10.26923999999996,Round,Steel,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,72.0,27.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133000,Rado,Quartz,38.0,9.200783333333304,Round,Steel,Sapphire Crystal,G-S Hybrid,Folding,Men,50.0,5.0,Switzerland,75.42151999999997,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
761000,IWC,Automatic,41.0,13.0,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,30.0,2.0,Switzerland,46.0,27.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790000,Zenith,Automatic,41.0,13.6,Round,Gold,Sapphire Crystal,Gold,Others,Unisex,100.0,2.0,Switzerland,60.0,35.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
365000,Nomos Glashutte,Automatic,40.3,10.6,Round,Steel,Sapphire Crystal,Others,Winged Clasp,Men,200.0,2.0,Germany,43.0,26.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
376000,Nomos Glashutte,Automatic,36.3,9.6,Round,Steel,Sapphire Crystal,Others,Winged Clasp,Men,200.0,2.0,Germany,43.0,27.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
417000,Nomos Glashutte,Automatic,40.3,10.6,Round,Steel,Sapphire Crystal,Others,Winged Clasp,Men,200.0,2.0,Germany,42.0,26.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
935000,Jaeger-LeCoultre,Automatic,42.0,13.1,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,200.0,2.0,Switzerland,70.0,32.0,1,Internal Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
94500,Frederique Constant,Quartz,40.0,10.56,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,36.27384000000007,13.0,0,No Bezel,0,21600.0,No coating,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040000,Arnold & Son,Manual Winding,41.5,8.73,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,90.0,24.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891200,Omega,Manual Winding,40.5,12.108133333333335,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,5.0,Switzerland,60.0,0.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
160200,Frederique Constant,Quartz,31.0,8.0,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,50.0,2.0,Switzerland,34.02032000000013,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113500,Frederique Constant,Quartz,31.0,8.0,Round,Steel,Sapphire Crystal,Steel,Others,Women,50.0,2.0,Switzerland,32.99088000000015,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2990000,Others,Automatic,42.0,10.5,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,30.0,2.0,Switzerland,52.0,36.0,0,No Bezel,1,28800.0,DLC,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133000,Rado,Quartz,30.0,7.8,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,50.0,5.0,Switzerland,64.31991999999998,0.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127400,Rado,Quartz,30.0,7.8,Round,Steel,Sapphire Crystal,Steel,Others,Women,50.0,5.0,Switzerland,64.92791999999999,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133000,Rado,Quartz,38.0,8.7,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Unisex,50.0,5.0,Switzerland,73.91519999999997,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
590400,Omega,Quartz,27.5,7.2,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,30.0,5.0,Switzerland,50.02760000000001,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197000,Longines,Automatic,43.0,11.9,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,5.0,Switzerland,72.0,0.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
197000,Longines,Automatic,43.0,11.9,Round,Ceramic,Sapphire Crystal,G-S Hybrid,Folding,Men,300.0,5.0,Switzerland,72.0,0.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
197000,Longines,Automatic,43.0,11.9,Round,Ceramic,Sapphire Crystal,G-S Hybrid,Folding,Men,300.0,5.0,Switzerland,72.0,0.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
314000,Longines,Automatic,40.0,13.8,Round,Steel,Sapphire Crystal,Leather,Others,Men,30.0,5.0,Switzerland,59.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314000,Longines,Automatic,40.0,13.8,Round,Steel,Sapphire Crystal,Steel,Folding,Men,30.0,5.0,Switzerland,59.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193800,TAG Heuer,Quartz,43.0,12.4,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,47.29279999999993,0.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7000000,Jacob & Co.,Manual Winding,44.0,13.05,Round,Gold,Sapphire Crystal,Rubber,Others,Men,50.0,2.0,Switzerland,48.0,21.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142000,Junghans,Automatic,38.0,10.0,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Germany,38.0,25.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
136000,Junghans,Automatic,38.0,10.0,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Germany,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
174000,Junghans,Automatic,38.4,9.0,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Germany,42.0,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4166100,Omega,Manual Winding,42.0,13.164899999999907,Round,Gold,Sapphire Crystal,Gold,Folding,Men,50.0,5.0,Switzerland,50.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2300000,Jacob & Co.,Manual Winding,44.0,12.954140000000033,Round,Titanium,Sapphire Crystal,Rubber,Others,Men,50.0,2.0,Switzerland,46.012,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118300,Frederique Constant,Quartz,31.0,7.9285400000000195,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,50.0,2.0,Switzerland,33.99688000000013,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877200,Panerai,Automatic,42.0,13.2,Cushion,Steel,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,72.0,23.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
99700,Rado,Quartz,30.0,7.8,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,50.0,5.0,Switzerland,64.27247999999999,0.0,0,No Bezel,0,25200.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540000,Girard-Perregaux,Automatic,42.0,10.68,Octagon,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,54.0,28.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
349600,Frederique Constant,Automatic,40.0,10.245300000000027,Round,Steel,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,50.0,28.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197000,Longines,Automatic,43.0,11.9,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,5.0,Switzerland,72.0,0.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
197000,Longines,Automatic,39.0,12.2,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Women,300.0,5.0,Switzerland,72.0,0.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
197000,Longines,Automatic,41.0,11.9,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,5.0,Switzerland,72.0,0.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
197000,Longines,Automatic,39.0,12.2,Round,Ceramic,Sapphire Crystal,Steel,Folding,Unisex,300.0,5.0,Switzerland,72.0,0.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3074500,Panerai,Automatic,44.0,13.3,Cushion,Gold,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,72.0,23.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
289700,Omega,Quartz,27.5,6.3,Round,Steel,Sapphire Crystal,Steel,Butterfly,Women,30.0,5.0,Switzerland,49.7516,0.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530000,Others,Automatic,44.0,13.7,Round,Ceramic,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,42.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2980000,Others,Automatic,41.5,12.980361904761933,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,3.0,Switzerland,65.0,42.0,0,No Bezel,1,36000.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
390000,Bell & Ross,Automatic,42.0,9.8,Square,Ceramic,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,54.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
340000,Bell & Ross,Automatic,42.0,9.8,Square,Steel,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,54.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
350000,Bell & Ross,Automatic,42.0,9.8,Square,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,54.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
440000,Bell & Ross,Automatic,42.0,9.8,Square,Ceramic,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,54.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
