price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,feature_Triple Time-zone,feature_Flying Tourbillon,feature_Month,feature_Perpetual Calendar,feature_Tourbillon,feature_Small Seconds,feature_Day-Night Indicator,feature_Dual Time,feature_Retrograde,feature_Jumping Hours,feature_Moon Phase,feature_Power Reserve Indicator,feature_Date,feature_Year
432500,Breitling,SuperQuartz™,32.0,8.5,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,41.28,0.0,0,No Bezel,0,21600.0,No coating,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138000,Raymond Weil,Quartz,30.0,7.35,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,33.81264000000011,0.0,0,No Bezel,0,21600.0,No coating,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2090000,Zenith,Automatic,41.0,13.6,Round,Gold,Sapphire Crystal,Leather,Folding,Unisex,100.0,2.0,Switzerland,60.0,35.0,0,No Bezel,0,36000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
99700,Rado,Quartz,30.0,7.8,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,50.0,5.0,Switzerland,62.962639999999986,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175000,Longines,Quartz,37.0,6.842920000000036,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,2.0,Switzerland,53.73855999999997,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,Baume & Mercier,Automatic,42.0,10.663219999999944,Round,Steel,Sapphire Crystal,Rubber,Others,Men,100.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
353000,Bremont,Automatic,40.0,12.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,3.0,England,38.0,21.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300000,Grand Seiko,Quartz,39.0,10.379433809523812,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,5.0,Japan,50.315466666666616,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
545900,Omega,Quartz,25.0,7.197039999999951,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,48.84392,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,Seiko,Solar Powered,41.4,12.501511904761934,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Japan,46.241119999999995,0.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183100,Rado,Automatic,38.0,12.3,Oval,Steel,Sapphire Crystal,Steel,Others,Unisex,100.0,5.0,Switzerland,80.0,0.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1040000,Zenith,Automatic,41.0,13.6,Round,Steel,Sapphire Crystal,Steel,Folding,Unisex,100.0,2.0,Switzerland,60.0,35.0,0,No Bezel,0,36000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
233000,Raymond Weil,Automatic,42.5,11.7,Round,Ceramic,Sapphire Crystal,Leather,Folding,Men,300.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
457500,Tudor,Automatic,41.0,14.4,Round,Steel,Sapphire Crystal,Leather,Folding,Men,200.0,5.0,Switzerland,70.0,41.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25200,Maserati,Quartz,44.0,10.9,Round,G-S Hybrid,Mineral Crystal,G-S Hybrid,Others,Men,100.0,2.0,China,42.50095999999998,0.0,0,No Bezel,0,21600.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206000,Maurice Lacroix,Automatic,39.0,11.0,Round,Steel,Sapphire Crystal,Steel,Folding,Unisex,200.0,2.0,Switzerland,42.01,0.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360000,Oris,Automatic,38.0,12.6,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,120.0,21.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220800,Panerai,Automatic,40.0,12.28468,Cushion,Carbon-based,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,72.0,23.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
349500,Frederique Constant,Automatic,42.0,13.133666666666635,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,38.0,33.0,0,No Bezel,0,28000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540000,Girard-Perregaux,Automatic,34.72,11.6,Oval,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,30.0,2.0,Switzerland,46.0,27.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304000,Eberhard & Co.,Automatic,43.0,12.40057999999997,Round,Ceramic,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1490000,Girard-Perregaux,Automatic,40.0,10.8,Round,Steel,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,46.0,32.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
125000,Edox,Automatic,43.0,12.7,Dodecagon,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18000,Maserati,Quartz,30.0,8.05,Round,G-S Hybrid,Mineral Crystal,Steel,Others,Women,50.0,2.0,China,39.23647999999999,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474300,Breitling,Automatic,44.0,12.6,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25200,Zeppelin,Automatic,40.0,10.028900000000009,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Germany,44.164,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89500,Alpina,Quartz,41.0,11.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,34.1846400000001,1.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199000,Maurice Lacroix,Automatic,41.0,11.185862000000004,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,100.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
612700,Omega,Quartz,28.0,7.729799999999971,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,48.4928,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325600,Omega,Automatic,41.0,13.4,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Men,150.0,5.0,Switzerland,60.0,39.0,0,No Bezel,0,25200.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2800000,Parmigiani,Automatic,40.0,7.8,Round,Platinum,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,48.0,29.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104000,Ernest Borel,Automatic,40.0,11.1,Round,Steel,Sapphire Crystal,Steel,Folding,Men,30.0,5.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26500,Tissot,Quartz,30.0,7.612060000000026,Round,Steel,Sapphire Crystal,Steel,Folding,Women,30.0,2.0,Switzerland,52.08639999999996,4.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147000,Longines,Quartz,37.0,6.93758000000004,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,55.17975999999996,0.0,0,No Bezel,0,36000.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,Seiko,Automatic,40.5,10.321166666666672,Round,G-S Hybrid,Hardlex Crystal,Leather,Others,Men,50.0,2.0,Japan,50.786,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129000,Alpina,Automatic,40.0,12.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,38.0,26.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19950,CIGA Design,Automatic,47.3,12.1,Cushion,Ceramic,Mineral Crystal,Silicone,Tang,Men,30.0,2.0,China,40.0,24.0,1,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370000,Bovet,Manual Winding,42.0,11.6,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,120.0,42.0,0,No Bezel,1,21600.0,PVD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
230000,Oris,Automatic,41.5,13.005400000000002,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149600,Rado,Quartz,40.0,9.941919999999985,Round,Ceramic,Sapphire Crystal,Ceramic,Others,Men,50.0,5.0,Switzerland,78.21415999999999,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161000,Frederique Constant,Automatic,34.0,9.8,Round,Steel,Sapphire Crystal,Steel,Folding,Women,50.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1067100,Panerai,Automatic,44.0,13.3,Cushion,Ceramic,Sapphire Crystal,Others,Tang,Men,300.0,2.0,Switzerland,72.0,23.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
71500,Tissot,Automatic,41.0,11.3,Round,Steel,Sapphire Crystal,Silicone,Tang,Men,100.0,2.0,Switzerland,80.0,23.0,0,No Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5200000,Parmigiani,Manual Winding,40.6,8.8,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,60.0,27.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
401500,Tudor,Automatic,38.0,10.4,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Men,100.0,5.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51000,Tissot,Quartz,45.5,12.187030000000044,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,73.29951999999996,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
422000,Louis Erard,Automatic,42.0,12.2584,Round,Steel,Sapphire Crystal,Leather,Tang,Unisex,50.0,3.0,Switzerland,38.0,31.0,1,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314000,Baume & Mercier,Automatic,40.0,11.3,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,120.0,21.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85000,Frederique Constant,Quartz,36.0,5.85,Rectangular,Steel,Sapphire Crystal,Leather,Tang,Unisex,30.0,2.0,Switzerland,35.112720000000095,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
539400,Breitling,Automatic,44.0,12.6,Round,Bronze,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455700,Breitling,Automatic,36.0,12.6,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155100,Rado,Quartz,28.0,6.752019999999953,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,62.66895999999999,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
249300,Rado,Automatic,40.0,10.027339999999985,Round,Ceramic,Sapphire Crystal,Ceramic,Others,Unisex,50.0,5.0,Switzerland,79.244,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243800,Rado,Automatic,40.0,10.4,Round,Ceramic,Sapphire Crystal,Ceramic,Folding,Unisex,50.0,5.0,Switzerland,80.0,25.0,0,No Bezel,1,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21850,CIGA Design,Automatic,45.0,12.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,30.0,2.0,China,40.0,25.0,1,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880000,Louis Moinet,Automatic,45.4,14.654207619047583,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,48.0,22.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
560000,Hublot,Quartz,33.0,8.02770000000002,Round,Titanium,Sapphire Crystal,Rubber,Others,Women,50.0,2.0,Switzerland,33.39080000000012,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3060000,Parmigiani,Automatic,42.0,12.9,Round,Steel,Sapphire Crystal,Others,Folding,Men,100.0,2.0,Switzerland,65.0,42.0,0,No Bezel,0,36000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1269900,Omega,Automatic,45.5,18.1,Round,Steel,Sapphire Crystal,Steel,Folding,Men,600.0,5.0,Switzerland,60.0,0.0,0,Unidirectional Rotating Bezel,0,36000.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713000,Omega,Automatic,41.0,13.4,Square,Ceramic,Sapphire Crystal,Steel,Butterfly,Men,50.0,5.0,Switzerland,60.0,39.0,0,No Bezel,0,25200.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1125100,Omega,Automatic,44.25,13.961380000000053,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,5.0,Switzerland,60.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
751500,Carl F. Bucherer,Automatic,44.6,13.45,Round,Steel,Sapphire Crystal,Steel,Folding,Men,500.0,2.0,Switzerland,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1303300,Omega,Automatic,45.5,19.0,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,600.0,5.0,Switzerland,60.0,54.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
52000,Tissot,Quartz,40.0,12.2,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Men,100.0,2.0,Switzerland,71.37047999999997,0.0,1,No Bezel,0,21600.0,PVD,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38000,Tissot,Quartz,29.5,7.326479999999983,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,54.77359999999997,0.0,0,No Bezel,0,36000.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185000,Raymond Weil,Quartz,32.0,7.58,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,50.0,2.0,Switzerland,38.53960000000001,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229000,MeisterSinger,Automatic,40.0,10.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
132200,Rado,Automatic,38.0,12.1,Oval,Steel,Sapphire Crystal,Steel,Others,Unisex,100.0,5.0,Switzerland,80.0,0.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33000,Seiko,Automatic,42.5,13.008819999999947,Round,G-S Hybrid,Hardlex Crystal,Silicone,Others,Men,100.0,2.0,Japan,41.0,24.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24800,Zeppelin,Automatic,40.0,11.0,Round,Steel,Mineral Crystal,Others,Tang,Men,50.0,2.0,Germany,42.0,21.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92000,Nivada Grenchen,Manual Winding,35.0,10.1,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,36.0,18.0,1,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49000,Tissot,Quartz,41.0,10.943525000000053,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,50.0,2.0,Switzerland,67.34175999999995,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
359400,Tudor,Automatic,41.0,12.2,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,5.0,Switzerland,70.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980300,Omega,Quartz,28.0,8.408499999999995,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,48.6068,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30800,Zeppelin,Quartz,36.0,10.0,Round,G-S Hybrid,Others,G-S Hybrid,Folding,Women,30.0,2.0,Germany,43.17095999999998,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
76000,Ernest Borel,Quartz,37.0,7.2981000000000416,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Men,30.0,5.0,Switzerland,39.96520000000001,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1590000,Jaeger-LeCoultre,Automatic,34.0,8.0,Round,Steel,Sapphire Crystal,Leather,Folding,Women,30.0,2.0,Switzerland,38.0,30.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
406100,Tudor,Automatic,41.0,14.6,Round,G-S Hybrid,Sapphire Crystal,Others,Tang,Men,200.0,5.0,Switzerland,70.0,26.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57000,Seiko,Solar Powered,44.6,11.697386666666672,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,2.0,Japan,48.734,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
490000,Bell & Ross,Automatic,41.0,11.07,Square,Steel,Sapphire Crystal,Rubber,Folding,Men,100.0,2.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52200,Luminox,Quartz,45.0,14.0,Round,Steel,Mineral Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,44.719039999999964,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30800,Maserati,Quartz,44.0,11.4,Round,G-S Hybrid,Mineral Crystal,G-S Hybrid,Others,Men,100.0,2.0,China,43.61119999999999,0.0,0,No Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
483600,Breitling,SuperQuartz™,32.0,8.0,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Women,50.0,2.0,Switzerland,41.169999999999995,0.0,0,No Bezel,0,21600.0,No coating,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000,Nivada Grenchen,Automatic,38.0,12.9,Round,Ceramic,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69500,Tissot,Automatic,40.0,10.9,Tonneau,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,80.0,23.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58000,Nivada Grenchen,Quartz,38.0,13.7,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,43.36591999999997,0.0,0,No Bezel,0,21600.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
510000,Louis Erard,Automatic,40.0,10.685026000000015,Tonneau,Titanium,Sapphire Crystal,Nylon,Hook-and-loop,Men,100.0,3.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
810000,IWC,Automatic,41.0,14.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,46.0,33.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460000,Baume & Mercier,Automatic,42.0,11.206913333333315,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,120.0,21.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
49500,Luminox,Quartz,44.0,12.21002,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,37.14176000000006,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7200000,Arnold & Son,Manual Winding,41.5,8.3,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,100.0,29.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
